,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
6797,6797,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,4908781,4908781,0,1,86,4908781,4908781,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6798,6798,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4907530,4907530,0,1,86,4907530,4907530,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6813,6813,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,5032754,5032754,0,1,86,5032754,5032754,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6814,6814,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,5039736,5039736,0,1,86,5039736,5039736,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6815,6815,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,5037451,5037451,0,1,86,5037451,5037451,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6816,6816,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,4916632,5033629,116997,2,172,4916632,5033629,116997,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6817,6817,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,5035023,5035023,0,1,86,5035023,5035023,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6818,6818,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,5033280,5033280,0,1,86,5033280,5033280,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6819,6819,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,5039779,5039779,0,1,86,5039779,5039779,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6820,6820,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,5034447,5034447,0,1,86,5034447,5034447,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6821,6821,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,5033236,5033236,0,1,86,5033236,5033236,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6822,6822,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,5037275,5037275,0,1,86,5037275,5037275,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6823,6823,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,4913452,5032944,119492,2,172,4913452,5032944,119492,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6824,6824,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,5035239,5035239,0,1,86,5035239,5035239,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6825,6825,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,4915031,5034523,119492,2,172,4915031,5034523,119492,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6826,6826,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,5038627,5038627,0,1,86,5038627,5038627,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6838,6838,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,5008098,5068517,60419,2,768,5008098,5068517,60419,2,768,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
6840,6840,0,::,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,4540446,4540446,0,1,78,4540446,4540446,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6856,6856,0,192.168.1.133,d8:bb:2c:43:01:45,d8:bb:2c,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,5002553,5138479,135926,10,1120,5002553,5138479,135926,10,1120,0,0,0,0,0,MDNS,Network,0,6,_sleep-proxy._udp.local,,,,
6863,6863,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,5160632,5269142,108510,2,172,5160632,5269142,108510,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6864,6864,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,5159738,5272731,112993,2,172,5159738,5272731,112993,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6865,6865,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,5161024,5269029,108005,2,172,5161024,5269029,108005,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6866,6866,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,5164278,5269279,105001,2,172,5164278,5269279,105001,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6867,6867,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,5160448,5274952,114504,2,172,5160448,5274952,114504,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6868,6868,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,5167632,5270641,103009,2,172,5167632,5270641,103009,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6869,6869,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,5163452,5274952,111500,2,172,5163452,5274952,111500,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6870,6870,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,5041522,5274527,233005,3,258,5041522,5274527,233005,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6871,6871,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ffba:1f64,33:33:ff:ba:1f:64,33:33:ff,0,58,6,0,0,5264399,5276907,12508,3,258,5264399,5276907,12508,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6872,6872,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5165946,5274952,109006,4,344,5165946,5274952,109006,4,344,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6873,6873,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,5166237,5274233,107996,2,172,5166237,5274233,107996,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6874,6874,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,5163734,5272731,108997,2,172,5163734,5272731,108997,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6875,6875,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,5161274,5272273,110999,2,172,5161274,5272273,110999,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6877,6877,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff2b:7a21,33:33:ff:2b:7a:21,33:33:ff,0,58,6,0,0,5264399,5276406,12007,3,258,5264399,5276406,12007,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6878,6878,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,5039127,5270641,231514,3,258,5039127,5270641,231514,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6879,6879,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,5161775,5270781,109006,2,172,5161775,5270781,109006,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6880,6880,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,5167523,5274027,106504,2,172,5167523,5274027,106504,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6885,6885,0,192.168.1.166,a4:5e:60:dd:58:1d,a4:5e:60,138,192.168.1.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,4791420,4792031,611,4,864,4791420,4792031,611,4,864,0,0,0,0,0,NetBIOS.SMBv1,System,0,6,macbookpro-581d,,,,
6943,6943,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,546,ff02::1:2,33:33:00:01:00:02,33:33:00,547,17,6,0,0,3664065,3677752,13687,6,1004,3664065,3677752,13687,6,1004,0,0,0,0,0,DHCPV6,Network,0,6,,,,,
6944,6944,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::2,33:33:00:00:00:02,33:33:00,0,58,6,0,0,3664078,3666736,2658,2,172,3664078,3666736,2658,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
6950,6950,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,3666239,3666506,267,2,172,3666239,3666506,267,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7210,7210,0,192.168.1.168,f4:f5:d8:45:9f:1a,f4:f5:d8,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,5247104,5308544,61440,2,768,5247104,5308544,61440,2,768,0,0,0,0,0,MDNS,Network,0,6,_googlecast._tcp.local,,,,
7217,7217,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,5158194,5394224,236030,6,628,5158194,5394224,236030,6,628,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7219,7219,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,5396948,5396948,0,1,86,5396948,5396948,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7220,7220,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,5394639,5394639,0,1,86,5394639,5394639,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7221,7221,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,5395531,5395531,0,1,86,5395531,5395531,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7222,7222,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,5399527,5399527,0,1,86,5399527,5399527,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7223,7223,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,5397143,5397143,0,1,86,5397143,5397143,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7224,7224,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,5400734,5400734,0,1,86,5400734,5400734,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7225,7225,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,5399451,5399451,0,1,86,5399451,5399451,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7226,7226,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,5400734,5400734,0,1,86,5400734,5400734,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7227,7227,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,5402781,5402781,0,1,86,5402781,5402781,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7228,7228,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,5400778,5400778,0,1,86,5400778,5400778,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7229,7229,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff2b:7a21,33:33:ff:2b:7a:21,33:33:ff,0,58,6,0,0,5400905,5400905,0,1,86,5400905,5400905,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7230,7230,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5399953,5399953,0,1,86,5399953,5399953,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7231,7231,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ffba:1f64,33:33:ff:ba:1f:64,33:33:ff,0,58,6,0,0,5399904,5399904,0,1,86,5399904,5399904,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7232,7232,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff62:aec8,33:33:ff:62:ae:c8,33:33:ff,0,58,6,0,0,5395236,5395236,0,1,86,5395236,5395236,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7233,7233,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,5396773,5396773,0,1,86,5396773,5396773,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7234,7234,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff00:fa9,33:33:ff:00:0f:a9,33:33:ff,0,58,6,0,0,5277965,5395908,117943,3,258,5277965,5395908,117943,3,258,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7275,7275,0,fe80::da58:d7ff:fe00:f72,d8:58:d7:00:0f:72,d8:58:d7,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,5519664,5519664,0,1,86,5519664,5519664,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7276,7276,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ff2b:7a21,33:33:ff:2b:7a:21,33:33:ff,0,58,6,0,0,5525404,5525404,0,1,86,5525404,5525404,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7277,7277,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffcc:1f02,33:33:ff:cc:1f:02,33:33:ff,0,58,6,0,0,5403022,5520031,117009,2,172,5403022,5520031,117009,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7278,7278,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,5521523,5521523,0,1,86,5521523,5521523,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7279,7279,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff20:1e83,33:33:ff:20:1e:83,33:33:ff,0,58,6,0,0,5522142,5522142,0,1,86,5522142,5522142,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7281,7281,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,5525233,5525233,0,1,86,5525233,5525233,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7282,7282,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff00:99e,33:33:ff:00:09:9e,33:33:ff,0,58,6,0,0,5526945,5526945,0,1,86,5526945,5526945,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7283,7283,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:994,33:33:ff:00:09:94,33:33:ff,0,58,6,0,0,5527781,5527781,0,1,86,5527781,5527781,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7284,7284,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,5525277,5525277,0,1,86,5525277,5525277,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7285,7285,0,fe80::f106:5909:32ae:f4cb,08:00:27:11:4e:fa,08:00:27,0,ff02::1:ffae:f4cb,33:33:ff:ae:f4:cb,33:33:ff,0,58,6,0,0,5521031,5521031,0,1,86,5521031,5521031,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7286,7286,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff2b:5398,33:33:ff:2b:53:98,33:33:ff,0,58,6,0,0,5520140,5520140,0,1,86,5520140,5520140,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7287,7287,0,fe80::5dd3:6bb3:7720:1e83,08:00:27:52:f4:11,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,5401639,5521141,119502,2,172,5401639,5521141,119502,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7288,7288,0,fe80::e8ff:97da:2f7f:abb3,08:00:27:38:31:62,08:00:27,0,ff02::1:ff7f:abb3,33:33:ff:7f:ab:b3,33:33:ff,0,58,6,0,0,5523731,5523731,0,1,86,5523731,5523731,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7289,7289,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,5523951,5523951,0,1,86,5523951,5523951,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7290,7290,0,fe80::b504:f453:742b:7a21,08:00:27:c3:f9:98,08:00:27,0,ff02::1:ffba:1f64,33:33:ff:ba:1f:64,33:33:ff,0,58,6,0,0,5527406,5527406,0,1,86,5527406,5527406,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7291,7291,0,fe80::69b0:5ca7:a676:2c5a,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,5519945,5519945,0,1,86,5519945,5519945,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7292,7292,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,5525277,5525277,0,1,86,5525277,5525277,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7743,7743,0,::,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffbd:f5d0,33:33:ff:bd:f5:d0,33:33:ff,0,58,6,0,0,4108283,4108283,0,2,156,4108283,4108283,0,2,156,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7744,7744,0,::,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ffb4:4877,33:33:ff:b4:48:77,33:33:ff,0,58,6,0,0,4108283,4108283,0,1,78,4108283,4108283,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7745,7745,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::2,33:33:00:00:00:02,33:33:00,0,58,6,0,0,4108284,4122501,14217,6,468,4108284,4122501,14217,6,468,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7746,7746,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:b30,33:33:ff:00:0b:30,33:33:ff,0,58,6,0,0,4108284,4108781,497,2,172,4108284,4108781,497,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7752,7752,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4110497,4110774,277,2,172,4110497,4110774,277,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7753,7753,0,::,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:4f7,33:33:ff:00:04:f7,33:33:ff,0,58,6,0,0,4110774,4110774,0,1,78,4110774,4110774,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7754,7754,0,fd2d:ab8c:225::4f7,08:00:27:11:4e:fa,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4110774,4110774,0,1,86,4110774,4110774,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7780,7780,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4122004,4122280,276,2,172,4122004,4122280,276,2,172,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7781,7781,0,::,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:2c6,33:33:ff:00:02:c6,33:33:ff,0,58,6,0,0,4122280,4122280,0,1,78,4122280,4122280,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7782,7782,0,fd2d:ab8c:225::2c6,08:00:27:52:f4:11,08:00:27,0,ff02::1,33:33:00:00:00:01,33:33:00,0,58,6,0,0,4122280,4122280,0,1,86,4122280,4122280,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
7871,7871,0,192.168.1.115,08:00:27:38:31:62,08:00:27,49189,52.207.47.187,1c:6f:65:c0:43:92,1c:6f:65,80,6,4,0,0,4171656,4171656,0,1,54,4171656,4171656,0,1,54,0,0,0,0,0,HTTP,Web,1,1,,,,,
8208,8208,0,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:1,33:33:ff:00:00:01,33:33:ff,0,58,6,0,0,4369760,4369760,0,1,86,4369760,4369760,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8218,8218,0,fe80::e1ff:dec7:bebd:f5d0,08:00:27:5e:a3:27,08:00:27,0,ff02::1:ff00:f72,33:33:ff:00:0f:72,33:33:ff,0,58,6,0,0,4374775,4374775,0,1,86,4374775,4374775,0,1,86,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8472,8472,0,::,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ff76:2c5a,33:33:ff:76:2c:5a,33:33:ff,0,58,6,0,0,4526446,4526446,0,2,156,4526446,4526446,0,2,156,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
8473,8473,0,::,08:00:27:0a:a9:9c,08:00:27,0,ff02::1:ffa6:7837,33:33:ff:a6:78:37,33:33:ff,0,58,6,0,0,4526446,4526446,0,1,78,4526446,4526446,0,1,78,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
